"transaction_id","timestamp","sender_account","receiver_account","amount","transaction_type","merchant_category","location","device_used","is_fraud","fraud_type","time_since_last_transaction","spending_deviation_score","velocity_score","geo_anomaly_score","payment_channel","ip_address","device_hash"
"T103068","2023-08-26T01:24:08.883164","ACC156791","ACC493818",219.95,"withdrawal","utilities","Toronto","mobile","False","",NA,-1.4,7,0.95,"card","252.203.200.217","D9810622"
"T103069","2023-04-21T02:37:52.671743","ACC121889","ACC340099",483.24,"withdrawal","online","Toronto","mobile","False","",NA,-0.35,2,0.88,"ACH","71.133.48.49","D5573154"
"T103070","2023-10-03T13:58:37.259516","ACC870004","ACC564498",67.87,"payment","restaurant","London","web","False","",NA,-1,10,0.6,"ACH","243.223.27.127","D8005851"
"T103071","2023-11-12T00:50:36.911166","ACC131746","ACC666170",33.05,"transfer","entertainment","Singapore","mobile","False","",NA,1.63,11,0.21,"wire_transfer","217.227.203.35","D3407153"
"T103072","2023-09-12T08:02:38.702316","ACC570437","ACC531149",32.33,"payment","online","Tokyo","mobile","False","",NA,-0.72,13,0.75,"ACH","143.116.61.176","D4311458"
"T103073","2023-12-08T18:14:58.167156","ACC757384","ACC300455",46.46,"transfer","restaurant","Berlin","mobile","False","",NA,1.21,2,0.03,"ACH","169.21.159.24","D1495550"
"T103074","2023-11-14T00:36:47.927305","ACC209053","ACC810312",68.1,"payment","retail","Berlin","pos","False","",NA,0.3,16,0.72,"wire_transfer","111.39.104.153","D3501542"
"T103075","2023-04-25T00:10:30.748605","ACC756699","ACC561192",524.21,"deposit","other","Dubai","web","False","",NA,0.68,16,0.78,"card","240.150.72.90","D2653329"
"T103076","2023-01-13T22:09:06.208506","ACC619057","ACC242381",27.6,"payment","grocery","Tokyo","mobile","False","",NA,1.69,11,0.98,"wire_transfer","251.215.120.41","D4773402"
"T103077","2023-02-23T08:26:10.550510","ACC163299","ACC794616",9.67,"transfer","online","London","pos","False","",NA,-1.34,3,0.61,"wire_transfer","200.87.246.47","D5636414"
"T103078","2023-05-09T02:53:06.095718","ACC544714","ACC431784",287.39,"payment","online","Tokyo","web","False","",NA,-1.54,15,0.46,"UPI","237.62.91.33","D4271049"
"T103079","2023-11-09T15:24:13.596793","ACC734441","ACC925996",904.83,"deposit","other","Dubai","pos","False","",NA,-0.11,16,0.64,"card","0.65.87.224","D8111752"
"T103080","2023-10-11T18:51:15.241493","ACC390086","ACC420952",17.32,"transfer","entertainment","Singapore","atm","False","",NA,2.64,8,0.61,"ACH","254.20.215.146","D8107394"
"T103081","2023-11-25T05:13:52.690686","ACC973982","ACC691433",23.35,"transfer","travel","Dubai","atm","False","",NA,0,9,0.6,"UPI","99.91.3.107","D3369276"
"T103082","2023-03-03T14:44:16.330635","ACC522219","ACC625553",206.95,"payment","retail","Berlin","pos","False","",NA,-2.07,16,0.53,"wire_transfer","146.167.247.197","D6440807"
"T103083","2023-03-20T23:49:33.461007","ACC250273","ACC373322",114.22,"payment","grocery","Berlin","mobile","False","",NA,2.15,8,0.13,"card","88.177.235.189","D1319754"
"T103084","2023-04-05T14:04:25.044575","ACC271575","ACC542040",20.1,"payment","grocery","Berlin","atm","False","",NA,-1.72,11,0.37,"card","227.118.50.146","D3528191"
"T103085","2023-08-30T06:11:25.407647","ACC542380","ACC285928",447.73,"withdrawal","grocery","Singapore","pos","False","",NA,-0.83,1,0.2,"UPI","77.30.246.35","D2021093"
"T103086","2023-01-19T04:51:39.454568","ACC431481","ACC651150",23.79,"payment","grocery","London","pos","False","",NA,-1.56,20,0.48,"ACH","125.114.103.125","D9480425"
"T103087","2023-03-13T16:15:30.481754","ACC652580","ACC567777",16.06,"payment","utilities","Dubai","web","False","",NA,-1.1,17,0.12,"wire_transfer","229.107.222.52","D7356772"
"T103088","2023-05-09T04:40:16.565113","ACC248950","ACC361593",49.47,"transfer","retail","Singapore","web","False","",NA,-1.12,12,0.13,"UPI","12.192.130.206","D1511379"
"T103089","2023-09-01T15:59:32.403005","ACC403369","ACC285083",29.71,"transfer","retail","Dubai","pos","False","",NA,-0.31,5,0.41,"ACH","222.94.45.28","D8541750"
"T103090","2023-05-29T02:26:03.794847","ACC876997","ACC565857",281.11,"payment","other","Berlin","pos","False","",NA,-0.37,20,0.05,"card","224.135.220.116","D4644147"
"T103091","2023-01-13T07:05:20.504000","ACC825772","ACC609511",50.02,"transfer","retail","Dubai","web","False","",NA,-0.08,5,0.39,"wire_transfer","28.120.123.77","D5691827"
"T103092","2023-12-27T01:08:56.275492","ACC595173","ACC622293",142.46,"withdrawal","online","Toronto","mobile","False","",NA,0.09,18,0.82,"wire_transfer","201.41.108.72","D6052387"
"T103093","2023-01-09T02:47:58.342059","ACC482027","ACC595507",94.98,"withdrawal","grocery","Singapore","pos","False","",NA,-0.48,20,0.55,"ACH","243.75.203.165","D1579156"
"T103094","2023-01-05T06:30:30.335410","ACC679606","ACC809778",51.36,"transfer","utilities","Toronto","mobile","False","",NA,-1.61,17,0.43,"card","82.137.160.8","D6481677"
"T103095","2023-01-24T23:36:47.353306","ACC746282","ACC130097",13.75,"transfer","other","Berlin","atm","False","",NA,-0.87,12,0.27,"UPI","146.164.120.195","D5927097"
"T103096","2023-08-15T07:07:49.086179","ACC205204","ACC850586",303.66,"deposit","other","Singapore","pos","False","",NA,0.37,14,0.31,"UPI","193.43.165.123","D4975238"
"T103097","2023-12-13T16:16:35.943343","ACC254937","ACC620909",1533.08,"deposit","entertainment","Singapore","atm","False","",NA,0.46,16,0.84,"card","240.223.124.19","D6354995"
"T103098","2023-02-09T23:27:13.462736","ACC351993","ACC681004",88.98,"payment","retail","London","pos","False","",NA,1.41,2,0.5,"card","3.27.12.206","D2356903"
"T103099","2023-12-14T13:07:11.267246","ACC655475","ACC463217",370.83,"withdrawal","entertainment","Tokyo","atm","False","",NA,2.07,11,0.36,"wire_transfer","223.173.93.108","D4045024"
"T103100","2023-02-16T19:00:04.836780","ACC879162","ACC662123",11.55,"transfer","grocery","London","web","False","",NA,-1.22,13,0.56,"wire_transfer","101.106.26.122","D2327687"
"T103101","2023-04-27T09:26:36.150436","ACC443039","ACC715783",471.49,"deposit","other","New York","atm","False","",NA,-1.82,20,0.37,"UPI","33.6.220.106","D7898833"
"T103102","2023-11-27T14:13:21.256001","ACC923418","ACC166796",439.36,"withdrawal","other","Sydney","mobile","False","",NA,1.73,1,0.69,"card","117.74.35.141","D6267541"
"T103103","2023-02-18T21:15:39.471178","ACC944471","ACC644676",170.4,"payment","entertainment","Berlin","mobile","False","",NA,0.73,18,0.29,"ACH","184.73.38.183","D1794146"
"T103104","2023-04-27T23:52:00.237080","ACC686817","ACC299001",2242.4,"deposit","travel","Tokyo","pos","False","",NA,-0.13,12,0.74,"card","215.166.134.34","D5560414"
"T103105","2023-04-10T09:41:56.805265","ACC723101","ACC353558",48.16,"payment","restaurant","Sydney","pos","False","",NA,1.61,20,0.77,"card","255.26.190.129","D9562219"
"T103106","2023-06-17T14:27:42.955455","ACC594849","ACC138727",30.81,"transfer","online","Dubai","web","False","",NA,1.73,2,0.83,"ACH","200.3.158.139","D7565546"
"T103107","2023-11-15T14:15:41.693186","ACC111023","ACC202119",433.2,"withdrawal","utilities","Toronto","mobile","False","",NA,0.3,13,0.63,"UPI","192.221.28.184","D1488112"
"T103108","2023-12-27T03:19:05.178377","ACC121831","ACC974960",6.22,"transfer","restaurant","Singapore","pos","False","",NA,-2.1,7,0.83,"wire_transfer","243.127.49.157","D9179125"
"T103109","2023-04-08T20:59:56.652002","ACC259346","ACC694490",1332.06,"deposit","utilities","Toronto","web","False","",NA,0.2,19,0.73,"card","198.9.63.13","D3316690"
"T103110","2023-06-16T14:47:04.993243","ACC621236","ACC174707",13.03,"transfer","entertainment","Sydney","web","False","",NA,0.34,19,0.05,"ACH","223.213.68.120","D9136303"
"T103111","2023-06-15T02:09:25.691485","ACC679039","ACC214365",473.75,"withdrawal","utilities","New York","web","False","",NA,0.19,9,0.37,"card","83.127.251.6","D4477667"
"T103112","2023-04-23T22:06:46.705184","ACC939074","ACC305612",191.51,"withdrawal","other","Sydney","web","False","",NA,-0.88,18,0.39,"wire_transfer","17.170.20.16","D1832496"
"T103113","2023-09-19T21:02:15.622473","ACC703736","ACC789537",28.75,"transfer","utilities","London","atm","False","",NA,0.51,12,0.87,"UPI","27.47.160.138","D4705608"
"T103114","2023-09-08T19:04:27.582135","ACC882589","ACC943846",42.63,"transfer","other","London","mobile","False","",NA,-2.5,9,0.62,"UPI","54.144.58.177","D2915129"
"T103115","2023-12-15T23:16:35.312187","ACC548461","ACC526081",1329.55,"deposit","restaurant","Sydney","mobile","False","",NA,0.74,3,0.04,"UPI","208.186.212.72","D7636054"
"T103116","2023-05-24T09:11:03.038823","ACC680161","ACC479621",42.99,"transfer","restaurant","Toronto","web","False","",NA,0.44,16,0.43,"UPI","184.180.23.86","D4835828"
"T103117","2023-04-11T17:39:36.740882","ACC344309","ACC941072",1189.19,"deposit","online","Tokyo","web","False","",NA,2.27,14,0.97,"UPI","158.55.200.49","D6235385"
"T103118","2023-05-21T16:57:45.038476","ACC675319","ACC641826",426.07,"withdrawal","online","Berlin","atm","False","",NA,-0.9,7,0.09,"card","184.42.102.39","D4304685"
"T103119","2023-05-07T05:38:57.624746","ACC954830","ACC214583",237.64,"payment","retail","Tokyo","pos","False","",NA,-1.41,16,0.19,"wire_transfer","157.233.98.228","D3865729"
"T103120","2023-10-01T08:45:47.961632","ACC907212","ACC750739",576.59,"deposit","other","Dubai","mobile","False","",NA,-1.93,12,0.52,"UPI","174.139.100.61","D4614932"
"T103121","2023-08-21T01:00:21.944366","ACC830037","ACC814582",4.51,"payment","grocery","New York","pos","False","",NA,-0.73,15,0.27,"wire_transfer","231.99.244.77","D8044262"
"T103122","2023-02-08T17:08:28.439050","ACC464079","ACC527112",38.53,"transfer","other","Singapore","mobile","False","",NA,1.51,10,0.26,"UPI","168.63.44.19","D6305915"
"T103123","2023-04-06T13:44:25.896345","ACC181713","ACC713446",373.54,"withdrawal","grocery","London","atm","False","",NA,1.51,17,0.96,"ACH","121.159.128.3","D2118583"
"T103124","2023-12-18T12:08:02.629692","ACC803428","ACC573345",827.94,"deposit","online","Sydney","mobile","False","",NA,-0.24,8,0.49,"wire_transfer","178.91.10.49","D7029946"
"T103125","2023-05-20T06:02:53.884877","ACC389500","ACC556529",1403.14,"deposit","online","Sydney","mobile","False","",NA,0.65,16,0.23,"wire_transfer","243.217.138.3","D2486967"
"T103126","2023-03-15T16:04:44.878816","ACC759858","ACC615267",705.88,"deposit","retail","New York","pos","False","",NA,-1.03,4,0.66,"card","153.176.52.159","D7013509"
"T103127","2023-02-06T18:04:07.738985","ACC998788","ACC824117",11.07,"transfer","restaurant","Berlin","pos","False","",NA,-0.51,13,0.55,"ACH","239.89.201.218","D2306692"
"T103128","2023-11-06T01:21:28.928138","ACC152023","ACC661091",4.1,"transfer","utilities","London","pos","False","",NA,-1.94,6,0.98,"wire_transfer","11.16.233.8","D6229967"
"T103129","2023-09-22T13:31:58.074286","ACC388854","ACC362921",25.72,"transfer","retail","Berlin","mobile","False","",NA,-0.36,13,0.67,"card","133.183.63.24","D9583662"
"T103130","2023-02-01T04:43:16.995515","ACC602695","ACC341981",358.86,"withdrawal","retail","New York","web","False","",NA,-0.63,5,0.81,"UPI","233.93.85.105","D9325622"
"T103131","2023-03-23T13:34:09.524796","ACC742890","ACC998741",34.26,"transfer","retail","Sydney","web","False","",NA,-0.74,13,0.89,"ACH","169.24.133.237","D4922914"
"T103132","2023-05-11T14:09:00.698334","ACC984319","ACC247687",167.95,"withdrawal","online","Toronto","atm","False","",NA,1.68,12,0.86,"ACH","239.97.156.189","D2619836"
"T103133","2023-03-13T22:54:41.948025","ACC463562","ACC948668",124.62,"payment","grocery","Tokyo","pos","False","",NA,0.57,13,0.82,"card","13.234.80.239","D5282541"
"T103134","2023-11-20T00:34:28.650940","ACC429520","ACC194072",4.96,"transfer","utilities","London","pos","False","",NA,0.32,20,0.85,"wire_transfer","102.222.187.214","D6208833"
"T103135","2023-09-20T14:32:38.094565","ACC898178","ACC263987",17.93,"transfer","grocery","Tokyo","pos","False","",NA,0.2,2,0.41,"card","93.85.96.132","D4416606"
"T103136","2023-05-12T23:36:03.000679","ACC738809","ACC745938",448.27,"withdrawal","restaurant","Sydney","atm","False","",NA,0.2,16,0.28,"ACH","248.164.90.138","D8469217"
"T103137","2023-06-17T19:45:43.337444","ACC484007","ACC429970",1508.49,"deposit","entertainment","Toronto","pos","False","",NA,0.3,18,0.19,"ACH","251.208.216.177","D8617932"
"T103138","2023-01-22T08:04:28.890411","ACC870906","ACC103410",970.85,"deposit","entertainment","Tokyo","mobile","False","",NA,0.27,17,0.49,"ACH","107.134.91.37","D6055080"
"T103139","2023-04-16T12:15:07.440902","ACC324900","ACC964578",26.76,"transfer","grocery","Toronto","pos","False","",NA,1.67,19,0.51,"wire_transfer","118.217.102.65","D7073639"
"T103140","2023-02-25T09:03:12.250433","ACC325580","ACC137662",473.47,"withdrawal","restaurant","Berlin","atm","False","",NA,0.91,16,0.2,"ACH","146.194.215.10","D8257040"
"T103141","2023-12-15T18:00:23.136985","ACC701892","ACC771424",6.62,"withdrawal","grocery","Singapore","mobile","False","",NA,-0.21,16,0.78,"wire_transfer","212.53.8.23","D2289086"
"T103142","2023-01-15T10:43:45.913074","ACC959048","ACC121246",267.23,"withdrawal","entertainment","London","web","False","",NA,-2.22,4,0.18,"ACH","213.114.69.97","D3571808"
"T103143","2023-07-23T02:03:55.748539","ACC203517","ACC374472",323.61,"withdrawal","entertainment","Dubai","web","False","",NA,-1.26,14,0.74,"ACH","65.58.151.135","D6359120"
"T103144","2023-03-16T16:30:46.996552","ACC211571","ACC452400",1385.32,"deposit","grocery","Toronto","mobile","False","",NA,-1.98,16,0.55,"UPI","16.40.63.180","D2684748"
"T103145","2023-03-18T11:33:16.582442","ACC662805","ACC413013",649.91,"withdrawal","utilities","Tokyo","pos","False","",NA,0.14,11,0.36,"ACH","137.212.20.106","D4225492"
"T103146","2023-09-20T18:14:42.130405","ACC689960","ACC839979",515.44,"withdrawal","travel","New York","atm","False","",NA,0.96,6,0.2,"UPI","51.181.150.174","D6679866"
"T103147","2023-02-20T22:46:40.277111","ACC865020","ACC592093",73.31,"payment","entertainment","Dubai","mobile","False","",NA,0.55,7,0.33,"ACH","145.11.119.7","D9960279"
"T103148","2023-06-09T01:15:20.984567","ACC182103","ACC728838",35.94,"transfer","retail","Singapore","pos","False","",NA,2.85,19,0.57,"UPI","111.55.63.148","D8719584"
"T103149","2023-04-10T17:21:52.659297","ACC281744","ACC345872",21.97,"deposit","retail","New York","web","False","",NA,-1.17,3,0.36,"wire_transfer","57.253.167.202","D4653143"
"T103150","2023-11-25T14:09:21.234557","ACC320979","ACC449423",23.79,"withdrawal","utilities","Tokyo","pos","False","",NA,1.18,19,0.6,"card","209.222.221.188","D5506068"
"T103151","2023-03-19T15:45:59.787128","ACC503921","ACC269414",207.86,"deposit","retail","Dubai","atm","False","",NA,1.26,10,0.7,"card","129.236.105.206","D7101238"
"T103152","2023-09-08T04:26:10.811147","ACC885437","ACC310712",1187.04,"deposit","retail","Toronto","atm","False","",NA,-1.47,7,0.68,"UPI","73.236.169.212","D1696111"
"T103153","2023-07-24T05:17:16.659221","ACC672305","ACC706303",8.84,"transfer","online","Singapore","web","False","",NA,0.04,17,0.3,"wire_transfer","130.82.96.51","D5391339"
"T103154","2023-07-27T12:10:40.221364","ACC275183","ACC877819",857.13,"deposit","entertainment","Toronto","pos","False","",NA,-1.28,1,0.76,"card","55.22.139.24","D2936672"
"T103155","2023-04-27T01:37:12.198699","ACC881351","ACC208871",12.33,"transfer","retail","Toronto","mobile","False","",NA,0.66,1,0.67,"wire_transfer","123.136.245.139","D3710319"
"T103156","2023-12-22T01:37:04.487803","ACC521044","ACC329821",41.16,"payment","grocery","London","web","False","",NA,0.28,5,0.32,"ACH","136.112.91.146","D6713849"
"T103157","2023-03-20T07:05:07.687069","ACC517162","ACC113748",7.06,"transfer","entertainment","Sydney","mobile","False","",NA,-0.8,15,0.28,"card","141.70.188.121","D7713641"
"T103158","2023-07-13T02:36:03.758230","ACC887971","ACC756138",437.83,"withdrawal","other","Dubai","web","False","",NA,-1.15,18,0.1,"card","78.157.196.199","D3062417"
"T103159","2023-12-08T18:08:02.837819","ACC917201","ACC904287",671.47,"deposit","other","New York","web","False","",NA,-0.53,20,0.76,"card","239.7.222.126","D7005376"
"T103160","2023-11-13T12:01:45.808350","ACC971385","ACC970996",28.68,"transfer","travel","London","pos","False","",NA,-0.43,15,0.05,"wire_transfer","179.104.122.255","D8951687"
"T103161","2023-01-02T02:55:43.575854","ACC153930","ACC423359",99.1,"withdrawal","other","Singapore","atm","False","",NA,-0.59,6,0.77,"UPI","101.239.44.252","D3321249"
"T103162","2023-01-14T01:47:54.887043","ACC439036","ACC341609",391.49,"withdrawal","utilities","New York","mobile","False","",NA,0.57,13,0.58,"ACH","212.139.227.128","D2126585"
"T103163","2023-03-11T22:47:47.859879","ACC173346","ACC205274",47.6,"transfer","travel","Dubai","web","False","",NA,-0.29,18,0.75,"wire_transfer","154.80.72.211","D8253757"
"T103164","2023-03-14T13:04:42.417334","ACC417333","ACC322577",770.63,"deposit","retail","Berlin","atm","False","",NA,0.02,13,0.64,"card","100.194.221.254","D2475696"
"T103165","2023-03-17T23:40:54.402572","ACC539053","ACC840133",282.81,"withdrawal","restaurant","London","atm","False","",NA,0.94,6,0.18,"wire_transfer","69.108.71.166","D4629521"
"T103166","2023-10-31T21:07:25.436839","ACC792006","ACC436587",582.12,"withdrawal","other","Berlin","atm","False","",NA,-0.66,11,0.55,"UPI","113.177.90.61","D9324825"
"T103167","2023-01-01T22:04:48.843080","ACC506388","ACC408491",728.05,"deposit","online","Sydney","mobile","False","",NA,0.85,7,0.93,"ACH","39.165.143.20","D3609931"
"T103168","2023-04-24T01:34:37.085948","ACC627472","ACC314299",1081.35,"deposit","other","Toronto","mobile","False","",NA,-0.45,1,0.96,"card","137.58.129.52","D1277091"
"T103169","2023-09-04T19:40:13.523586","ACC498898","ACC734605",120.32,"payment","utilities","Dubai","atm","False","",NA,0.33,15,0.93,"ACH","37.95.207.133","D6256161"
"T103170","2023-12-10T18:24:39.562919","ACC506343","ACC610077",3.01,"payment","other","Dubai","pos","False","",NA,-1.09,6,0.39,"wire_transfer","209.99.2.45","D4900109"
"T103171","2023-03-17T09:38:35.715527","ACC611900","ACC744925",508.81,"withdrawal","travel","Singapore","mobile","False","",NA,0.9,14,0.67,"ACH","247.61.197.36","D5976295"
"T103172","2023-11-10T01:55:09.341925","ACC753358","ACC198589",38.22,"transfer","travel","Sydney","pos","False","",NA,-0.45,14,0.74,"wire_transfer","106.144.167.76","D7682829"
"T103173","2023-01-12T05:13:20.339186","ACC640472","ACC292858",400.84,"withdrawal","other","Toronto","pos","False","",NA,0.24,10,0.78,"card","5.194.195.35","D7184248"
"T103174","2023-08-14T06:30:53.402963","ACC299218","ACC265700",23.42,"transfer","other","New York","atm","False","",NA,-0.15,2,0.81,"card","113.146.247.36","D2314521"
"T103175","2023-03-09T07:55:20.074356","ACC591522","ACC322897",2508.46,"deposit","entertainment","Berlin","atm","False","",NA,0.08,4,0.69,"wire_transfer","71.78.18.237","D3557689"
